2018-01-22,JSC Olainfarm (ISIN LV0000100501),70,"595,00 €","1,49 €","585,96 €"
2018-01-23,Harju Elekter (ISIN EE3100004250),15,"86,40 €","2,00 €","84,21 €"
2018-01-23,"AB ,,INVALDA INVL"" PVA (ISIN LT0000102279)",150,"787,50 €","2,00 €","796,99 €"
2018-01-23,JSC Latvijas Gaze (ISIN LV0000100899),95,"988,00 €","2,47 €","952,55 €"
2018-01-23,Tallink Grupp (ISIN EE3100004466),1500,"1.890,00 €","4,73 €","1.789,46 €"
2018-01-24,Harju Elekter (ISIN EE3100004250),100,"576,00 €","0,00 €","561,40 €"
2018-01-24,Harju Elekter (ISIN EE3100004250),20,"115,20 €","0,00 €","112,28 €"
2018-01-24,Harju Elekter (ISIN EE3100004250),10,"57,60 €","0,09 €","56,14 €"
2018-01-24,JSC Olainfarm (ISIN LV0000100501),99,"881,10 €","0,23 €","854,69 €"
2018-01-24,Harju Elekter (ISIN EE3100004250),200,"1.180,00 €","2,95 €","1.122,80 €"
2018-01-24,JSC Olainfarm (ISIN LV0000100501),1,"8,90 €","2,00 €","8,80 €"
2018-01-24,Harju Elekter (ISIN EE3100004250),290,"1.711,00 €","4,28 €","1.628,06 €"
2018-01-25,JSC SAF Tehnika (ISIN LV0000101129),18,"129,60 €","2,00 €","126,32 €"
2018-01-25,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1800,"1.008,00 €","2,52 €","1.133,49 €"
2018-01-25,Tallink Grupp (ISIN EE3100004466),126,"156,87 €","0,40 €","155,37 €"
2018-01-25,Tallink Grupp (ISIN EE3100004466),1874,"2.333,13 €","5,83 €","2.290,74 €"
2018-01-25,Tallink Grupp (ISIN EE3100004466),3000,"3.735,00 €","9,34 €","3.578,93 €"
2018-01-26,JSC Rigas kugu buvetava (ISIN LV0000100378),2500,"665,00 €","2,00 €","751,87 €"
2018-01-26,"AB ,,INVALDA INVL"" PVA (ISIN LT0000102279)",156,"819,00 €","2,05 €","821,72 €"
2018-01-26,JSC Valmieras stikla skiedra (ISIN LV0000100485),70,"261,80 €","2,00 €","265,96 €"
2018-01-26,JSC Valmieras stikla skiedra (ISIN LV0000100485),170,"635,80 €","0,24 €","645,91 €"
2018-01-26,JSC Valmieras stikla skiedra (ISIN LV0000100485),630,"2.356,20 €","5,89 €","2.375,55 €"
2018-01-26,JSC Valmieras stikla skiedra (ISIN LV0000100485),20,"74,80 €","0,19 €","75,19 €"
2018-01-26,JSC Valmieras stikla skiedra (ISIN LV0000100485),180,"680,40 €","0,27 €","678,72 €"
2018-01-26,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",885,"495,60 €","2,00 €","554,51 €"
2018-01-26,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",4115,"2.304,40 €","5,00 €","2.564,94 €"
2018-01-26,JSC Grindeks (ISIN LV0000100659),100,"770,00 €","2,00 €","700,97 €"
2018-01-26,JSC Grindeks (ISIN LV0000100659),50,"385,00 €","0,89 €","359,71 €"
2018-01-26,Harju Elekter (ISIN EE3100004250),516,"3.219,84 €","8,05 €","2.884,69 €"
2018-01-26,Harju Elekter (ISIN EE3100004250),380,"2.356,00 €","5,89 €","2.196,84 €"
2018-01-26,Harju Elekter (ISIN EE3100004250),80,"496,00 €","1,24 €","486,01 €"
2018-01-26,Harju Elekter (ISIN EE3100004250),19,"116,66 €","0,29 €","115,43 €"
2018-01-26,JSC Rigas kugu buvetava (ISIN LV0000100378),5500,"1.463,00 €","3,32 €","1.606,97 €"
2018-01-29,Harju Elekter (ISIN EE3100004250),136,"835,04 €","2,09 €","858,94 €"
2018-01-29,Harju Elekter (ISIN EE3100004250),84,"515,76 €","1,29 €","530,52 €"
2018-01-29,JSC Olainfarm (ISIN LV0000100501),63,"551,25 €","2,00 €","542,84 €"
2018-01-29,AB Šiaulių bankas PVA (ISIN LT0000102253),3500,"2.142,00 €","5,36 €","2.105,33 €"
2018-01-29,Tallink Grupp (ISIN EE3100004466),1500,"1.875,00 €","4,69 €","1.849,62 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),3000,"738,00 €","2,00 €","875,70 €"
2018-01-30,JSC Olainfarm (ISIN LV0000100501),127,"1.098,55 €","2,43 €","1.094,30 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),4000,"968,00 €","2,42 €","1.165,45 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),600,"144,00 €","2,00 €","201,00 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),5000,"1.200,00 €","1,36 €","1.669,49 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),4000,"960,00 €","2,40 €","1.258,71 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),400,"96,00 €","0,24 €","126,08 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),2800,"660,80 €","2,00 €","884,34 €"
2018-01-30,Harju Elekter (ISIN EE3100004250),106,"646,60 €","2,00 €","669,47 €"
2018-01-30,Harju Elekter (ISIN EE3100004250),30,"183,00 €","0,07 €","189,47 €"
2018-01-30,Tallink Grupp (ISIN EE3100004466),1900,"2.346,50 €","5,87 €","2.342,84 €"
2018-01-30,Tallink Grupp (ISIN EE3100004466),2463,"3.066,44 €","7,67 €","3.093,09 €"
2018-01-30,JSC Olainfarm (ISIN LV0000100501),28,"242,20 €","2,00 €","241,26 €"
2018-01-30,JSC Olainfarm (ISIN LV0000100501),50,"432,50 €","0,00 €","430,83 €"
2018-01-30,JSC Rigas kugu buvetava (ISIN LV0000100378),4000,"984,00 €","2,31 €","1.150,87 €"
2018-01-31,JSC Rigas kugu buvetava (ISIN LV0000100378),2500,"580,00 €","2,00 €","778,95 €"
2018-01-31,JSC Rigas kugu buvetava (ISIN LV0000100378),3000,"690,00 €","1,18 €","912,11 €"
2018-01-31,JSC Rigas kugu buvetava (ISIN LV0000100378),8500,"1.955,00 €","4,88 €","2.588,30 €"
2018-01-31,AB Šiaulių bankas PVA (ISIN LT0000102253),500,"309,00 €","0,32 €","300,72 €"
2018-01-31,Harju Elekter (ISIN EE3100004250),17,"103,70 €","0,26 €","107,37 €"
2018-01-31,AB Šiaulių bankas PVA (ISIN LT0000102253),1000,"618,00 €","2,00 €","601,45 €"
2018-01-31,Harju Elekter (ISIN EE3100004250),77,"469,70 €","1,18 €","486,31 €"
2018-02-01,JSC Grindeks (ISIN LV0000100659),70,"537,60 €","2,00 €","505,31 €"
2018-02-01,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1500,"922,50 €","2,31 €","897,23 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),40,"42,20 €","2,00 €","38,75 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),300,"316,50 €","0,00 €","291,26 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),3700,"3.885,00 €","9,71 €","3.603,30 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),1700,"1.785,00 €","4,47 €","1.687,21 €"
2018-02-02,JSC Grindeks (ISIN LV0000100659),38,"291,84 €","2,00 €","273,51 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),1000,"1.055,00 €","2,64 €","1.051,92 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),60,"63,30 €","0,15 €","63,51 €"
2018-02-02,JSC Grindeks (ISIN LV0000100659),60,"460,80 €","0,50 €","432,41 €"
2018-02-02,JSC Grindeks (ISIN LV0000100659),15,"115,20 €","0,28 €","108,10 €"
2018-02-02,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",1458,"772,74 €","1,93 €","768,83 €"
2018-02-02,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",2542,"1.347,26 €","3,37 €","1.336,42 €"
2018-02-02,AB Telia Lietuva PVA (ISIN LT0000123911),1100,"1.160,50 €","1,80 €","1.140,96 €"
2018-02-05,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",400,"346,40 €","2,00 €","346,46 €"
